Epoch,Optimizer,Error
459,GRADIENT_DESCENT,8.369478087269597
460,GRADIENT_DESCENT,8.440813839471215
461,GRADIENT_DESCENT,8.23065339391557
462,GRADIENT_DESCENT,8.269596656357727
463,GRADIENT_DESCENT,8.35404884481001
464,GRADIENT_DESCENT,8.349831170907093
465,GRADIENT_DESCENT,8.34409915226901
466,GRADIENT_DESCENT,8.189472320272698
467,GRADIENT_DESCENT,8.45479264843137
468,GRADIENT_DESCENT,8.242288947897748
469,GRADIENT_DESCENT,8.376880880056166
470,GRADIENT_DESCENT,8.11685326412003
471,GRADIENT_DESCENT,8.445506583600407
472,GRADIENT_DESCENT,8.109569838159047
473,GRADIENT_DESCENT,8.433654281806696
474,GRADIENT_DESCENT,8.072299347494933
475,GRADIENT_DESCENT,8.420893509513695
476,GRADIENT_DESCENT,8.132190233726705
477,GRADIENT_DESCENT,8.324511854056674
478,GRADIENT_DESCENT,8.350967524693106
479,GRADIENT_DESCENT,8.382509092460714
480,GRADIENT_DESCENT,8.270108217686351
481,GRADIENT_DESCENT,8.166035472831688
482,GRADIENT_DESCENT,8.508426234685944
483,GRADIENT_DESCENT,8.457554371312847
484,GRADIENT_DESCENT,8.047445328402771
485,GRADIENT_DESCENT,8.729316026664225
486,GRADIENT_DESCENT,8.49295953005001
487,GRADIENT_DESCENT,8.54407566727614
488,GRADIENT_DESCENT,8.548934075401137
489,GRADIENT_DESCENT,8.159147788682928
490,GRADIENT_DESCENT,8.529475876893384
491,GRADIENT_DESCENT,8.166341512483317
492,GRADIENT_DESCENT,8.677979096385643
493,GRADIENT_DESCENT,8.289571788683887
494,GRADIENT_DESCENT,8.36748171487508
495,GRADIENT_DESCENT,8.138807404510564
496,GRADIENT_DESCENT,8.450545769957825
497,GRADIENT_DESCENT,8.114046015097973
498,GRADIENT_DESCENT,8.493283137061836
499,GRADIENT_DESCENT,8.184660595859146
500,GRADIENT_DESCENT,8.426599444622582
501,GRADIENT_DESCENT,8.159197795411298
502,GRADIENT_DESCENT,8.422101468823247
503,GRADIENT_DESCENT,8.234655691441123
504,GRADIENT_DESCENT,8.305782200208176
505,GRADIENT_DESCENT,8.13744636265607
506,GRADIENT_DESCENT,8.378208377350942
507,GRADIENT_DESCENT,8.156686645517059
508,GRADIENT_DESCENT,8.392173706255322
509,GRADIENT_DESCENT,8.10781143086808
510,GRADIENT_DESCENT,8.509345056066387
511,GRADIENT_DESCENT,8.210550816824375
512,GRADIENT_DESCENT,8.52200837146858
513,GRADIENT_DESCENT,8.084387013354604
514,GRADIENT_DESCENT,8.536190101967616
515,GRADIENT_DESCENT,8.137496796563886
516,GRADIENT_DESCENT,8.397908473655267
517,GRADIENT_DESCENT,8.152816976200228
518,GRADIENT_DESCENT,8.374917617031478
519,GRADIENT_DESCENT,8.333289035770957
520,GRADIENT_DESCENT,8.583291412645973
521,GRADIENT_DESCENT,8.221835273939377
522,GRADIENT_DESCENT,8.287122180994885
523,GRADIENT_DESCENT,8.381568929472385
524,GRADIENT_DESCENT,8.363149409949028
525,GRADIENT_DESCENT,8.171083923911851
526,GRADIENT_DESCENT,8.491946394492464
527,GRADIENT_DESCENT,7.90384754217672
528,GRADIENT_DESCENT,8.714220861197306
529,GRADIENT_DESCENT,8.062362168113667
530,GRADIENT_DESCENT,8.782096816247153
531,GRADIENT_DESCENT,7.854166855265449
532,GRADIENT_DESCENT,8.651619636973718
533,GRADIENT_DESCENT,7.807659134161326
534,GRADIENT_DESCENT,8.702638496661
535,GRADIENT_DESCENT,7.893102548901714
536,GRADIENT_DESCENT,8.735669845015236
537,GRADIENT_DESCENT,7.917384549440952
538,GRADIENT_DESCENT,8.584154245071609
539,GRADIENT_DESCENT,7.983142899016127
540,GRADIENT_DESCENT,8.543756422178927
541,GRADIENT_DESCENT,8.092690012931476
542,GRADIENT_DESCENT,8.51583044533686
543,GRADIENT_DESCENT,8.163682727075182
544,GRADIENT_DESCENT,8.394983746698566
545,GRADIENT_DESCENT,8.132087373952086
546,GRADIENT_DESCENT,8.375062805624736
547,GRADIENT_DESCENT,8.20599187561542
548,GRADIENT_DESCENT,8.440606810310644
549,GRADIENT_DESCENT,7.979608171564789
550,GRADIENT_DESCENT,8.542504351279764
551,GRADIENT_DESCENT,8.065675970701566
552,GRADIENT_DESCENT,8.505718082317568
553,GRADIENT_DESCENT,8.159236607798597
554,GRADIENT_DESCENT,8.502123460689678
555,GRADIENT_DESCENT,8.208308491052293
556,GRADIENT_DESCENT,8.457116013996167
557,GRADIENT_DESCENT,8.216754069983814
558,GRADIENT_DESCENT,8.29805428853434
559,GRADIENT_DESCENT,8.327939211987793
560,GRADIENT_DESCENT,8.236007656160979
561,GRADIENT_DESCENT,8.357556501587048
562,GRADIENT_DESCENT,8.18271101232123
563,GRADIENT_DESCENT,8.308611937799713
564,GRADIENT_DESCENT,8.114040916935192
565,GRADIENT_DESCENT,8.462394258834808
566,GRADIENT_DESCENT,8.073843533579115
567,GRADIENT_DESCENT,8.434105645616704
568,GRADIENT_DESCENT,8.107604984934731
569,GRADIENT_DESCENT,8.325849842840576
570,GRADIENT_DESCENT,8.202678422099673
571,GRADIENT_DESCENT,8.216360311585913
572,GRADIENT_DESCENT,8.382539438603791
573,GRADIENT_DESCENT,7.928452747752209
574,GRADIENT_DESCENT,8.724426743430657
575,GRADIENT_DESCENT,8.087898875679
576,GRADIENT_DESCENT,8.547721787104757
577,GRADIENT_DESCENT,7.836844179470013
578,GRADIENT_DESCENT,8.710608947359425
579,GRADIENT_DESCENT,7.907890954682381
580,GRADIENT_DESCENT,8.606326747127964
581,GRADIENT_DESCENT,7.896483322580446
582,GRADIENT_DESCENT,8.603966307935544
583,GRADIENT_DESCENT,7.9621829583315336
584,GRADIENT_DESCENT,8.501578410898388
585,GRADIENT_DESCENT,7.917573277736268
586,GRADIENT_DESCENT,8.521746602640063
587,GRADIENT_DESCENT,7.981398431766061
588,GRADIENT_DESCENT,8.484966928829115
589,GRADIENT_DESCENT,8.030952094560082
590,GRADIENT_DESCENT,8.41474137857548
591,GRADIENT_DESCENT,8.019233234032138
592,GRADIENT_DESCENT,8.36962418959072
593,GRADIENT_DESCENT,8.002177011093353
594,GRADIENT_DESCENT,8.337420990783102
595,GRADIENT_DESCENT,8.017422763852291
596,GRADIENT_DESCENT,8.303893457374524
597,GRADIENT_DESCENT,8.140807426595128
598,GRADIENT_DESCENT,8.21645146345885
599,GRADIENT_DESCENT,8.294333257305249
600,GRADIENT_DESCENT,8.079420675115616
601,GRADIENT_DESCENT,8.394347859839444
602,GRADIENT_DESCENT,7.962999720980335
603,GRADIENT_DESCENT,8.5209479843983
604,GRADIENT_DESCENT,8.123047122260331
