Epoch,Error,Optimizer,Architecture
931,6,ADAM,"[35, 30, 20, 10, 5, 2]"
932,9,ADAM,"[35, 30, 20, 10, 5, 2]"
933,9,ADAM,"[35, 30, 20, 10, 5, 2]"
934,11,ADAM,"[35, 30, 20, 10, 5, 2]"
935,7,ADAM,"[35, 30, 20, 10, 5, 2]"
936,7,ADAM,"[35, 30, 20, 10, 5, 2]"
937,7,ADAM,"[35, 30, 20, 10, 5, 2]"
938,9,ADAM,"[35, 30, 20, 10, 5, 2]"
939,7,ADAM,"[35, 30, 20, 10, 5, 2]"
940,6,ADAM,"[35, 30, 20, 10, 5, 2]"
941,8,ADAM,"[35, 30, 20, 10, 5, 2]"
942,7,ADAM,"[35, 30, 20, 10, 5, 2]"
943,7,ADAM,"[35, 30, 20, 10, 5, 2]"
944,7,ADAM,"[35, 30, 20, 10, 5, 2]"
945,7,ADAM,"[35, 30, 20, 10, 5, 2]"
946,6,ADAM,"[35, 30, 20, 10, 5, 2]"
947,7,ADAM,"[35, 30, 20, 10, 5, 2]"
948,8,ADAM,"[35, 30, 20, 10, 5, 2]"
949,6,ADAM,"[35, 30, 20, 10, 5, 2]"
950,8,ADAM,"[35, 30, 20, 10, 5, 2]"
951,10,ADAM,"[35, 30, 20, 10, 5, 2]"
952,8,ADAM,"[35, 30, 20, 10, 5, 2]"
953,8,ADAM,"[35, 30, 20, 10, 5, 2]"
954,9,ADAM,"[35, 30, 20, 10, 5, 2]"
955,7,ADAM,"[35, 30, 20, 10, 5, 2]"
956,6,ADAM,"[35, 30, 20, 10, 5, 2]"
957,11,ADAM,"[35, 30, 20, 10, 5, 2]"
958,9,ADAM,"[35, 30, 20, 10, 5, 2]"
959,7,ADAM,"[35, 30, 20, 10, 5, 2]"
960,6,ADAM,"[35, 30, 20, 10, 5, 2]"
961,8,ADAM,"[35, 30, 20, 10, 5, 2]"
962,6,ADAM,"[35, 30, 20, 10, 5, 2]"
963,6,ADAM,"[35, 30, 20, 10, 5, 2]"
964,8,ADAM,"[35, 30, 20, 10, 5, 2]"
965,7,ADAM,"[35, 30, 20, 10, 5, 2]"
966,6,ADAM,"[35, 30, 20, 10, 5, 2]"
967,5,ADAM,"[35, 30, 20, 10, 5, 2]"
968,6,ADAM,"[35, 30, 20, 10, 5, 2]"
969,7,ADAM,"[35, 30, 20, 10, 5, 2]"
970,6,ADAM,"[35, 30, 20, 10, 5, 2]"
971,7,ADAM,"[35, 30, 20, 10, 5, 2]"
972,8,ADAM,"[35, 30, 20, 10, 5, 2]"
973,6,ADAM,"[35, 30, 20, 10, 5, 2]"
974,7,ADAM,"[35, 30, 20, 10, 5, 2]"
975,8,ADAM,"[35, 30, 20, 10, 5, 2]"
976,9,ADAM,"[35, 30, 20, 10, 5, 2]"
977,7,ADAM,"[35, 30, 20, 10, 5, 2]"
978,7,ADAM,"[35, 30, 20, 10, 5, 2]"
979,7,ADAM,"[35, 30, 20, 10, 5, 2]"
980,6,ADAM,"[35, 30, 20, 10, 5, 2]"
981,7,ADAM,"[35, 30, 20, 10, 5, 2]"
982,7,ADAM,"[35, 30, 20, 10, 5, 2]"
983,5,ADAM,"[35, 30, 20, 10, 5, 2]"
984,7,ADAM,"[35, 30, 20, 10, 5, 2]"
985,7,ADAM,"[35, 30, 20, 10, 5, 2]"
986,6,ADAM,"[35, 30, 20, 10, 5, 2]"
987,7,ADAM,"[35, 30, 20, 10, 5, 2]"
988,8,ADAM,"[35, 30, 20, 10, 5, 2]"
989,8,ADAM,"[35, 30, 20, 10, 5, 2]"
990,6,ADAM,"[35, 30, 20, 10, 5, 2]"
991,8,ADAM,"[35, 30, 20, 10, 5, 2]"
992,7,ADAM,"[35, 30, 20, 10, 5, 2]"
993,6,ADAM,"[35, 30, 20, 10, 5, 2]"
994,6,ADAM,"[35, 30, 20, 10, 5, 2]"
995,7,ADAM,"[35, 30, 20, 10, 5, 2]"
996,6,ADAM,"[35, 30, 20, 10, 5, 2]"
997,6,ADAM,"[35, 30, 20, 10, 5, 2]"
998,6,ADAM,"[35, 30, 20, 10, 5, 2]"
999,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1000,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1001,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1002,9,ADAM,"[35, 30, 20, 10, 5, 2]"
1003,9,ADAM,"[35, 30, 20, 10, 5, 2]"
1004,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1005,9,ADAM,"[35, 30, 20, 10, 5, 2]"
1006,21,ADAM,"[35, 30, 20, 10, 5, 2]"
1007,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1008,14,ADAM,"[35, 30, 20, 10, 5, 2]"
1009,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1010,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1011,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1012,18,ADAM,"[35, 30, 20, 10, 5, 2]"
1013,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1014,15,ADAM,"[35, 30, 20, 10, 5, 2]"
1015,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1016,14,ADAM,"[35, 30, 20, 10, 5, 2]"
1017,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1018,9,ADAM,"[35, 30, 20, 10, 5, 2]"
1019,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1020,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1021,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1022,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1023,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1024,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1025,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1026,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1027,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1028,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1029,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1030,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1031,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1032,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1033,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1034,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1035,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1036,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1037,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1038,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1039,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1040,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1041,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1042,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1043,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1044,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1045,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1046,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1047,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1048,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1049,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1050,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1051,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1052,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1053,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1054,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1055,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1056,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1057,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1058,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1059,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1060,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1061,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1062,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1063,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1064,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1065,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1066,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1067,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1068,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1069,9,ADAM,"[35, 30, 20, 10, 5, 2]"
1070,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1071,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1072,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1073,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1074,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1075,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1076,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1077,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1078,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1079,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1080,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1081,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1082,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1083,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1084,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1085,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1086,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1087,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1088,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1089,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1090,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1091,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1092,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1093,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1094,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1095,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1096,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1097,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1098,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1099,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1100,10,ADAM,"[35, 30, 20, 10, 5, 2]"
1101,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1102,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1103,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1104,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1105,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1106,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1107,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1108,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1109,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1110,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1111,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1112,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1113,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1114,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1115,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1116,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1117,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1118,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1119,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1120,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1121,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1122,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1123,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1124,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1125,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1126,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1127,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1128,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1129,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1130,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1131,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1132,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1133,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1134,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1135,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1136,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1137,9,ADAM,"[35, 30, 20, 10, 5, 2]"
1138,9,ADAM,"[35, 30, 20, 10, 5, 2]"
1139,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1140,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1141,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1142,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1143,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1144,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1145,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1146,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1147,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1148,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1149,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1150,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1151,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1152,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1153,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1154,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1155,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1156,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1157,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1158,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1159,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1160,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1161,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1162,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1163,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1164,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1165,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1166,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1167,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1168,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1169,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1170,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1171,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1172,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1173,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1174,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1175,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1176,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1177,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1178,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1179,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1180,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1181,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1182,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1183,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1184,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1185,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1186,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1187,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1188,9,ADAM,"[35, 30, 20, 10, 5, 2]"
1189,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1190,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1191,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1192,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1193,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1194,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1195,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1196,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1197,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1198,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1199,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1200,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1201,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1202,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1203,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1204,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1205,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1206,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1207,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1208,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1209,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1210,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1211,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1212,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1213,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1214,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1215,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1216,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1217,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1218,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1219,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1220,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1221,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1222,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1223,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1224,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1225,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1226,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1227,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1228,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1229,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1230,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1231,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1232,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1233,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1234,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1235,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1236,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1237,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1238,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1239,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1240,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1241,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1242,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1243,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1244,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1245,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1246,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1247,9,ADAM,"[35, 30, 20, 10, 5, 2]"
1248,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1249,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1250,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1251,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1252,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1253,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1254,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1255,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1256,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1257,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1258,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1259,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1260,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1261,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1262,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1263,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1264,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1265,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1266,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1267,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1268,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1269,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1270,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1271,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1272,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1273,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1274,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1275,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1276,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1277,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1278,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1279,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1280,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1281,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1282,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1283,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1284,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1285,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1286,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1287,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1288,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1289,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1290,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1291,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1292,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1293,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1294,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1295,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1296,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1297,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1298,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1299,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1300,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1301,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1302,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1303,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1304,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1305,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1306,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1307,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1308,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1309,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1310,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1311,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1312,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1313,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1314,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1315,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1316,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1317,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1318,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1319,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1320,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1321,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1322,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1323,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1324,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1325,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1326,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1327,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1328,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1329,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1330,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1331,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1332,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1333,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1334,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1335,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1336,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1337,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1338,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1339,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1340,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1341,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1342,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1343,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1344,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1345,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1346,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1347,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1348,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1349,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1350,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1351,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1352,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1353,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1354,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1355,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1356,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1357,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1358,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1359,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1360,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1361,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1362,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1363,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1364,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1365,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1366,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1367,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1368,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1369,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1370,4,ADAM,"[35, 30, 20, 10, 5, 2]"
1371,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1372,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1373,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1374,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1375,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1376,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1377,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1378,8,ADAM,"[35, 30, 20, 10, 5, 2]"
1379,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1380,5,ADAM,"[35, 30, 20, 10, 5, 2]"
1381,7,ADAM,"[35, 30, 20, 10, 5, 2]"
1382,6,ADAM,"[35, 30, 20, 10, 5, 2]"
1383,6,ADAM,"[35, 30, 20, 10, 5, 2]"
